Experiments,Test,Animal,ID,Treatment,Diet,Age_month,Age_Cat,Sex,APOE,Code,Stage,Trial,Apparatus,Object1 : head entries,Object1.headtime,Object1_Day2_3_5: RI,Object1 : latency to first entry,Object1 : time mobile,Object1 : time immobile,Object1 : in zone oriented to centre,Object1 : time freezing,Object2 : head entries,Object2.headtime,Object2_Day2_3_5.RI,Object2 : latency to first entry,Object2 : time mobile,Object2 : time immobile,Object2 : in zone oriented to centre,Object2 : time freezing,Outerzone : head entries,Outerzone.headtime,Outerzone.distance,Outerzone : latency to first entry,Outerzone : average speed,Outerzone : time mobile,Outerzone : time immobile,Total_Time_Mobile,Outerzone.time.freezing,Centerzone : head entries,Centerzone.headtime,Centerzone.distance,Centerzone : latency to first entry,Centerzone : average speed,Centerzone : time mobile,Centerzone : time immobile,Centerzone.time.freezing,Object 3 : head entries,Object 3.headtime,Object 3 : latency to first entry,Object 3 : in zone oriented to centre,Object 4 : head entries,Object4.headtime,Object 4 : latency to first entry,Object 4 : in zone oriented to centre,Object1Center : head time oriented towards,Object2Center : head time oriented towards,Total.Distance,Total.Time.Freezing
APOE_220207_February 18 month Mixed cohort,88,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Dilutions,4,box4,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,2,106.1,0.544,12.7,0.005,7.9,97.8,13.8,87.1,2,11.2,0.085,0,0.008,1.8,8.4,4.1,2,0.9,0.7,0,1,1.2,113.1,1,,,0.709,91.2
APOE_220207_February 18 month Mixed cohort,109,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day1_vanilla,5,box4,2,3.4,0.251851852,4.6,0.9,2.5,0,1.1,3,10.1,0.748148148,29.4,0.3,9.8,7.1,2.7,4,45.6,0.125,18.3,0.003,1.9,36.8,14.3,33.1,5,42.2,0.417,0,0.007,3.9,53.6,19.7,5,9.7,0,6.2,3,2.6,38.8,1.1,,,0.817,58
APOE_220207_February 18 month Mixed cohort,130,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day2_IdenticalObject,1,box4,5,7.4,0.632478632,3,3.7,3.7,4,0,3,4.3,0.367521368,0,2.2,2.1,2.9,1.2,5,95.8,1.691,11.8,0.017,31.3,67.9,42.3,51.6,8,14.6,0.448,0,0.033,3.9,9.8,1.2,,,,,,,,,,,2.774,52.8
APOE_220207_February 18 month Mixed cohort,151,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day2_IdenticalObject,2,box4,4,8.3,0.846938776,3.1,0.7,7.6,7.7,2.9,2,1.5,0.153061224,28.7,1.5,0,0.7,0,6,92.6,1.745,20.5,0.02,16.7,72.8,30.7,54.3,3,22.9,0.881,0,0.035,8.9,16.6,6.7,,,,,,,,,,,3.734,61
APOE_220207_February 18 month Mixed cohort,172,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day2_IdenticalObject,3,box4,0,0,0,,0,0,0,0,3,6.3,1,113.2,4,2.3,0.9,0,0,0,0,,,0,0,5.4,0,2,116,0.082,0,0.001,4.5,112.7,104.5,,,,,,,,,,,0.122,104.5
APOE_220207_February 18 month Mixed cohort,193,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day2_ShortTermMemory,4,box4,1,0.6,1,81.2,0.6,0,0,0,0,0,0,,0,0,0,0,2,104.9,2.078,14.1,0.022,15.1,77.6,29.4,69.7,4,8.7,0.77,0,0.046,5.9,10.7,6.9,,,,,,,,,,,4.754,76.6
APOE_220207_February 18 month Mixed cohort,214,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day3_Novel Object2,1,box4,1,1.9,1,5,0,1.9,1.4,0,0,0,0,,0,0,0,0,4,89.3,0.549,8.3,0.005,11.9,99.9,13,89,1,7.5,0.036,0,0.005,0.6,7.2,2,,,,,,,,,,,0.665,91
APOE_220207_February 18 month Mixed cohort,235,220207-4,220207-4,E3HN_M_18moHFD,HFD,18,Old,Male,E3HN,A,Day5_NovelObject3,1,box4,2,2.2,0.231578947,71.1,2.2,0,0.2,0,6,7.3,0.768421053,51.5,3.9,3.4,4.5,0,9,92.7,1.992,3.3,0.021,26.4,70.7,42.7,54.7,7,14.9,0.726,0,0.051,9.7,4.6,2.8,,,,,,,,,,,3.158,57.4
APOE_220207_February 18 month Mixed cohort,5,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,openfield,1,box1,,,,,,,,,,,,,,,,,93,299.3,8.447,9.8,0.036,170.4,66.3,419.5,15.9,62,129.7,5.901,0,0.049,89.5,32.1,6.9,,,,,,,,,75.3,85.8,23.136,47.4
APOE_220207_February 18 month Mixed cohort,26,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Dilutions,1,box1,7,5,0.37037037,17.1,5,0,2.3,0,6,8.5,0.62962963,0,6.7,1.8,3.5,0,23,62,2.045,3.5,0.036,42,15.1,99.9,2.9,13,25,0.947,0,0.049,16.7,2.6,0,5,2.1,11.4,1.3,7,6.7,10.6,2.8,20.3,12,5.691,2.9
APOE_220207_February 18 month Mixed cohort,47,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Dilutions,2,box1,3,4.8,0.8,0,4.8,0,3.6,0,2,1.2,0.2,12.3,1.2,0,0.1,0,20,86.8,1.401,5.9,0.016,26,62.3,53.7,33.6,6,9.8,0.174,0,0.039,4.5,0,0,3,4,4.4,0.9,2,2,1.7,1.1,44.3,47.7,2.664,33.6
APOE_220207_February 18 month Mixed cohort,68,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Dilutions,3,box1,1,0.5,0.142857143,3,0.5,0,0,0,1,3,0.857142857,74.4,0.2,2.8,2.7,1.6,6,102.7,0.613,5,0.006,15.7,95.2,21.5,76.2,2,1.2,0.103,0,0.046,2.2,0,0,0,0,,0,1,0.6,0.5,0,13.5,11.3,0.91,77.8
APOE_220207_February 18 month Mixed cohort,89,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Dilutions,4,box1,1,1.4,0.538461538,84.8,1.4,0,0.8,0,1,1.2,0.461538462,3.7,1.2,0,0,0,7,107.6,0.442,6.1,0.004,12.2,97.7,22.3,87.5,2,2.2,0.066,0,0.016,4,0,0,0,0,,0,0,0,,0,1.7,7.3,0.751,87.5
APOE_220207_February 18 month Mixed cohort,110,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day1_vanilla,5,box1,1,1.3,0.52,2.9,1.3,0,1.3,0,3,1.2,0.48,1.1,1.2,0,0,0,2,114,0.312,8.6,0.003,5.5,105.9,11.7,99.5,1,4.8,0.104,0,0.02,5.1,0,0,0,0,,0,0,0,,0,1.3,1.3,0.511,99.5
APOE_220207_February 18 month Mixed cohort,131,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day2_IdenticalObject,1,box1,1,1.4,0.254545455,26,1.4,0,1.2,0,2,4.1,0.745454545,57.6,1.8,2.3,1.1,0,6,105.3,0.727,3.2,0.007,20.9,87.3,29.8,70.6,3,7.1,0.262,0,0.038,3.9,2.9,0,,,,,,,,,56.4,53.8,1.215,70.6
APOE_220207_February 18 month Mixed cohort,152,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day2_IdenticalObject,2,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,2,112.6,0.069,8.2,0.001,1.2,110.6,9.4,93.8,1,6.2,0.219,0,0.033,6.7,0,0,,,,,,,,,0.9,0.7,0.364,93.8
APOE_220207_February 18 month Mixed cohort,173,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day2_IdenticalObject,3,box1,5,12,0.902255639,0,1,11,3,2.6,1,1.3,0.097744361,56.9,1.3,0,1.1,0,6,96.7,1.628,11.9,0.017,24.7,73,32.9,51.2,4,10.4,0.388,0,0.023,2.8,14.1,4.2,,,,,,,,,2.5,1.8,2.328,55.4
APOE_220207_February 18 month Mixed cohort,194,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day2_ShortTermMemory,4,box1,2,0.7,0.777777778,0,0.7,0,0.1,0,1,0.2,0.222222222,114.8,0.2,0,0.2,0,4,112.6,0.522,3.1,0.005,7.4,104,16,90.7,3,5.3,0.511,0,0.071,7.2,0,0,,,,,,,,,1.2,0.4,1.219,90.7
APOE_220207_February 18 month Mixed cohort,215,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day3_Novel Object2,1,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,79.9,0.066,40.5,0.001,2,77.5,3.7,76.2,1,39.5,0.067,0,0.002,1.1,38.8,29.4,,,,,,,,,0,0,0.163,105.6
APOE_220207_February 18 month Mixed cohort,236,220207-9,220207-9,E3HN_F_18moCTRL,Control,18,Old,Female,E3HN,B,Day5_NovelObject3,1,box1,1,1,0.476190476,90.4,1,0,0.9,0,1,1.1,0.523809524,1.7,0.2,0.9,0.7,0,4,109.9,0.509,7.9,0.005,15.8,93.8,21.4,76.8,2,3.7,0.072,0,0.013,2.6,3,0,,,,,,,,,4.1,5.5,0.692,78.1
APOE_220307_March 18 month control cohort,1,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,openfield,1,box1,,,,,,,,,,,,,,,,,97,418.2,10.963,23.1,0.034,195.4,124.9,404.2,22.4,47,51.7,5.711,0,0.105,50.5,3.9,2.5,,,,,,,,,46.9,34.2,27.712,50.1
APOE_220307_March 18 month control cohort,17,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Dilutions,1,box1,6,6.5,0.656565657,1.9,3.4,3.1,5.9,0,4,3.4,0.343434343,0.9,2.2,1.2,2.8,0,16,72.6,3.44,5.9,0.051,56.6,10.2,101.2,0,12,16.5,0.457,0,0.038,11.9,0,0,4,4.5,30,3,6,6.8,17.9,2.9,13,12,6.111,0
APOE_220307_March 18 month control cohort,33,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Dilutions,2,box1,2,1.6,0.363636364,1.4,1.6,0,0.9,0,2,2.8,0.636363636,0,2.8,0,1,0,15,85.8,1.899,3.1,0.021,36,52.5,65.2,22,7,7.3,0.246,0,0.04,6.1,0,0,5,3.3,18,1.9,1,1.1,107.5,0.9,14.3,20.2,3.698,22
APOE_220307_March 18 month control cohort,49,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Dilutions,3,box1,2,2.9,1,65.2,2.9,0,2.3,0,0,0,0,,0,0,0,0,10,102.8,2.209,3.1,0.02,38.3,71.5,48.5,45.2,4,3.7,0.082,0,0.041,2,0,0,2,2.6,0,1.1,0,0,,0,13.2,12.8,2.775,45.2
APOE_220307_March 18 month control cohort,65,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Dilutions,4,box1,2,1.6,0.592592593,1.5,1.6,0,1.1,0,1,1.1,0.407407407,0,1.1,0,0.1,0,6,110.2,1.999,3.4,0.019,36.1,70.2,43.8,38.6,3,3.3,0.072,0,0.024,3,0,0,0,0,,0,1,1.7,35.4,1.7,8.5,8.5,2.29,42.2
APOE_220307_March 18 month control cohort,81,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day1_vanilla,5,box1,6,13.6,0.951048951,0.4,5.8,7.9,7.7,0,1,0.7,0.048951049,10.5,0.7,0,0.7,0,8,92.4,1.881,13.5,0.02,34.5,57.5,47.5,25.8,4,11.8,0.246,0,0.019,7.2,6,0,3,0.7,3.5,0.1,0,0,,0,15.5,12.9,2.541,28.9
APOE_220307_March 18 month control cohort,97,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day2_IdenticalObject,1,box1,4,2.4,0.282352941,36.2,2.4,0,2.1,0,5,6.1,0.717647059,38.6,2.1,4.1,2.1,0,16,91.4,1.768,1,0.019,22.7,70.3,42.9,45.1,7,13,0.758,0,0.054,9.2,4.8,0,,,,,,,,,6.1,13.5,3.619,45.1
APOE_220307_March 18 month control cohort,113,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day2_IdenticalObject,2,box1,1,0.7,0.076923077,110.2,0.7,0,0.4,0,5,8.4,0.923076923,0,2.3,6.1,2.3,3.1,4,95.9,1.475,10.7,0.016,25.6,67.6,37.3,34.3,2,19.8,0.406,0,0.019,6.2,15.2,3.1,,,,,,,,,2.3,1.1,2.323,37.3
APOE_220307_March 18 month control cohort,129,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day2_IdenticalObject,3,box1,1,1,0.243902439,19.5,1,0,1,0,4,3.1,0.756097561,0,3.1,0,2.5,0,11,86.3,1.061,25.1,0.014,17,57.3,47.1,29.9,5,13.5,0.533,0,0.034,15.7,0,1.3,,,,,,,,,6.4,6.4,2.244,33.9
APOE_220307_March 18 month control cohort,145,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day2_ShortTermMemory,4,box1,3,4,0.291970803,38.6,4,0,2.6,0,8,9.7,0.708029197,1.4,1.5,8.2,4.8,0,4,76.3,0.587,21.6,0.011,4.6,48.3,23,36.1,10,22.8,0.837,0,0.023,14.9,21.5,1.2,,,,,,,,,0.4,0.1,1.789,42.7
APOE_220307_March 18 month control cohort,161,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day3_Novel Object2,1,box1,5,5.9,0.433823529,11.6,5.9,0,1.7,0,7,7.7,0.566176471,5.5,5.8,1.9,2.4,0,10,85.1,1.362,14.5,0.018,31.4,46.1,60.2,15.8,10,13.5,0.923,0,0.055,12.3,4.5,3.1,,,,,,,,,4.7,2.3,3.105,20.8
APOE_220307_March 18 month control cohort,178,220307_1,220307_1,E3HN_18monthcontol_F,Control,18,Old,Female,E3HN,D,Day5_NovelObject3,1,box1,1,1.2,0.272727273,57.7,1.2,0,1.1,0,3,3.2,0.727272727,0,1.1,2.1,2.6,0,8,107.5,3.471,3.9,0.031,51.9,59.5,57.9,24.5,2,3.1,0.034,0,0.012,0.6,2.2,0,,,,,,,,,11.2,9.6,3.758,24.5
APOE_220307_March 18 month control cohort,9,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,openfield,1,box1,,,,,,,,,,,,,,,,,101,331.3,11.259,5.5,0.034,197.8,133.9,332.1,49.7,44,58.1,4.636,0,0.115,40.2,0.1,0,,,,,,,,,127.2,99.9,23.954,95.1
APOE_220307_March 18 month control cohort,25,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,1,box1,3,3.3,0.370786517,12.5,3.3,0,2.2,0,4,5.6,0.629213483,0.4,5.6,0,3,0,21,87.6,3.117,3.8,0.034,48.7,43.8,74,22.2,7,7.2,0.099,0,0.036,2.8,0,0,1,1,40.8,0.2,3,2.2,42.3,1.2,13,12.6,4.351,23.3
APOE_220307_March 18 month control cohort,41,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,2,box1,1,1,1,74.9,1,0,0.7,0,0,0,0,,0,0,0,0,17,92.7,1.561,0.4,0.013,19.9,98.2,21.8,57.3,1,0.4,0,,,0,0,0,0,0,,0,0,0,,0,59,58.6,1.731,57.3
APOE_220307_March 18 month control cohort,57,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,3,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,3,117.4,0.226,0.9,0.002,4.9,114.2,5.8,73.6,0,0,0.031,0,0.059,0.5,0,0,0,0,,0,0,0,,0,30.8,75.8,0.292,73.6
APOE_220307_March 18 month control cohort,73,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,4,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,119.4,0.18,1.1,0.002,1.8,117,3,99.5,0,0,0,0,0,0.5,0,0,0,0,,0,0,0,,0,3.9,28.1,0.235,99.5
APOE_220307_March 18 month control cohort,89,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day1_vanilla,5,box1,2,2.8,1,19.2,2.8,0,0.7,0,0,0,0,,0,0,0,0,6,114.2,0.846,1.1,0.007,13.6,100.9,19.1,75.2,2,0.7,0,0,0,0.4,0,0,0,0,,0,0,0,,0,80.2,76.8,1.151,75.2
APOE_220307_March 18 month control cohort,105,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,1,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,8,115.7,1.296,0.7,0.011,18.6,100.6,19.4,60.1,0,0,0,0,0,0.4,0,0,,,,,,,,,8.2,25.1,1.364,60.1
APOE_220307_March 18 month control cohort,121,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,2,box1,2,1.7,0.472222222,25.2,1.7,0,1.7,0,5,1.9,0.527777778,59.3,1.9,0,1.2,0,9,99.1,1.602,0.5,0.015,26.4,79,38.6,40.7,3,6,0.45,59.2,0.072,6.3,0,0,,,,,,,,,17.9,16.5,2.826,42.2
APOE_220307_March 18 month control cohort,137,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,3,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,9,110,1.038,1.7,0.009,21.7,90.7,27.2,58.2,0,0,0.038,0,0.072,0.5,0,0,,,,,,,,,22.3,27.9,1.256,59.6
APOE_220307_March 18 month control cohort,153,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_ShortTermMemory,4,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,7,112,0.983,1,0.008,17.6,99.5,19.6,67.1,1,0.4,0.054,0,0.08,0.7,0,0,,,,,,,,,13.8,13.7,1.109,67.1
APOE_220307_March 18 month control cohort,169,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day3_Novel Object2,1,box1,0,0,0,,0,0,0,0,1,0.3,1,73.4,0.3,0,0,0,9,113,1.94,1.9,0.017,20.2,94.2,25.4,61.7,1,1.7,0.46,0,0.16,2.9,0,0,,,,,,,,,31,50.3,2.703,61.7
APOE_220307_March 18 month control cohort,186,220307_10,220307_10,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day5_NovelObject3,1,box1,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,10,98,1.358,1.5,0.012,17.1,98.3,21.7,75.3,1,1.5,0.223,0,0.098,2.3,0,0,,,,,,,,,32.7,26.6,1.969,75.3
APOE_220307_March 18 month control cohort,10,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,openfield,1,box2,,,,,,,,,,,,,,,,,109,250.8,5.44,5.6,0.032,103.1,67.4,304.7,28.7,40,93.6,4.731,0,0.053,48,40.4,15,,,,,,,,,,,18.958,143.1
APOE_220307_March 18 month control cohort,26,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,1,box2,3,2.7,0.341772152,0,2.7,0,1.5,0,7,5.2,0.658227848,1.4,5.2,0,1.8,0,34,62.1,2.248,3.9,0.03,28.5,46.3,55.8,32.1,4,4.2,0.098,0,0.031,3.1,0,0,2,2.2,11,2,1,0.9,14.1,0.1,,,3.541,43
APOE_220307_March 18 month control cohort,42,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,2,box2,5,3.6,0.423529412,0.4,3.6,0,1.8,0,4,4.9,0.576470588,1.3,4.9,0,4.1,0,22,73,1.888,3.2,0.025,39.9,34.6,70.4,25,5,7.7,0.103,0,0.042,2.5,0,0,2,1.9,7.3,1.4,0,0,,0,,,3.029,36.6
APOE_220307_March 18 month control cohort,58,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,3,box2,1,1.7,0.182795699,107.6,1.7,0,0.7,0,6,7.6,0.817204301,0.6,2.7,5,7.4,4.2,17,57.1,0.917,3.3,0.016,18.4,37.8,42.8,23.1,4,6.9,0.06,0,0.018,3.3,0,0,2,2,12.9,1.4,4,1.4,59.6,0.5,,,2.069,46.9
APOE_220307_March 18 month control cohort,74,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,4,box2,2,2.2,0.709677419,63.7,1,1.2,1.8,0,2,0.9,0.290322581,1.2,0.9,0,0.9,0,24,74.1,1.06,5,0.014,21.5,56.8,32.9,44.9,1,4.5,0.165,0,0.035,4.7,0,0,1,0.8,3,0.8,0,0,,0,,,1.612,68.1
APOE_220307_March 18 month control cohort,90,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day1_vanilla,5,box2,2,2.9,0.674418605,0.7,2.9,0,2.1,0,1,1.4,0.325581395,31.2,1.2,0.2,1,0,9,74.2,1.12,3.4,0.014,23.7,54.6,45.1,46.1,7,5.8,0.041,0,0.018,2.3,0,0,1,0.9,117.4,0.6,3,3.8,108.3,1.4,,,1.747,63.5
APOE_220307_March 18 month control cohort,106,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,1,box2,1,0.9,0.214285714,15.8,0.9,0,0.9,0,3,3.3,0.785714286,39.6,3.3,0,2,0,23,67.4,1.214,2.1,0.02,23.6,38.4,54.5,23,10,11.1,0.186,0,0.071,2.6,0,0,,,,,,,,,,,2.779,37.2
APOE_220307_March 18 month control cohort,122,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,2,box2,4,3.2,0.820512821,1.3,3.2,0,1.9,0,1,0.7,0.179487179,2.7,0.7,0,0.2,0,21,95.1,1.647,4.4,0.02,24.1,56.8,40.7,46.4,4,6.3,0.394,0,0.059,6.7,0,0,,,,,,,,,,,2.895,64.6
APOE_220307_March 18 month control cohort,138,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,3,box2,2,2.1,0.225806452,37.8,2.1,0,1.6,0,3,7.2,0.774193548,40,5.8,1.4,4.5,0,15,75.7,0.681,1.3,0.009,18.9,52.8,53.5,36.4,6,12.6,0.428,0,0.06,7.1,0,0,,,,,,,,,,,2.21,44.7
APOE_220307_March 18 month control cohort,154,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_ShortTermMemory,4,box2,6,12.6,0.851351351,1.8,9.6,3,5.2,0,1,2.2,0.148648649,67.9,2.2,0,1,0,12,91.1,1.304,17.5,0.018,24.4,48.9,49,34.2,6,14.5,0.341,0,0.026,9.7,3.4,0,,,,,,,,,,,2.287,46.6
APOE_220307_March 18 month control cohort,170,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day3_Novel Object2,1,box2,1,0.1,0.076923077,24.5,0.1,0,0.1,0,1,1.2,0.923076923,34.9,1.2,0,0.6,0,16,80.7,1.2,3.3,0.018,16,50.3,36.1,36.3,6,10.5,0.393,0,0.042,3.2,6.2,4,,,,,,,,,,,2.554,53.9
APOE_220307_March 18 month control cohort,187,220307_11,220307_11,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day5_NovelObject3,1,box2,1,1.8,0.391304348,60,1.8,0,1.2,0,3,2.8,0.608695652,0,2.8,0,2.4,0,11,104.2,1.04,6.4,0.022,18.5,28.2,34.3,17.1,4,7.8,0.282,0,0.033,8.7,0,0,,,,,,,,,,,1.662,70.4
APOE_220307_March 18 month control cohort,11,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,openfield,1,box3,,,,,,,,,,,,,,,,,88,310.6,11.423,3.6,0.038,205.9,92,368.8,32.1,60,114.9,5.618,0,0.063,63.5,25.6,11.2,,,,,,,,,,,25.358,92.7
APOE_220307_March 18 month control cohort,27,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,1,box3,9,9,0.714285714,5.8,9,0,5.6,0,3,3.6,0.285714286,9.8,3.6,0,1.8,0,21,80.3,4.382,1.8,0.048,63.3,28.6,91.4,14.2,10,10.2,0.569,0,0.073,7.8,0,0,2,1.8,0,1.2,2,1.8,20,1.7,,,5.977,14.2
APOE_220307_March 18 month control cohort,43,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,2,box3,2,1.6,0.207792208,45,1.6,0,0.5,0,6,6.1,0.792207792,41.5,6.1,0,2.8,0,19,78.7,2.079,1.8,0.021,43.5,54.9,60.5,26.5,4,3.4,0.169,0,0.046,3.7,0,0,2,0.7,0.5,0.4,1,0.9,105.7,0.6,,,3.227,28.9
APOE_220307_March 18 month control cohort,59,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,3,box3,2,1.7,0.459459459,0,1.7,0,1.2,0,3,2,0.540540541,115.4,1.5,0.5,0.6,0,19,80.2,2.233,2.2,0.024,38,56.8,43.4,34,5,2.7,0.078,0,0.041,1.9,0,0,0,0,,0,1,0.4,1.3,0,,,2.538,46.5
APOE_220307_March 18 month control cohort,75,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Dilutions,4,box3,0,0,0,,0,0,0,0,2,2.1,1,103.8,1.6,0.5,0.8,0,11,88.4,2.382,1.7,0.023,37.4,67,50.1,45.5,3,3.8,0.104,0,0.039,2.7,0,0,3,1.6,62.2,0.4,2,2.3,0.2,0.4,,,2.849,47.3
APOE_220307_March 18 month control cohort,91,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day1_vanilla,5,box3,1,0.7,1,0,0.7,0,0.3,0,0,0,0,,0,0,0,0,7,114.5,1.458,2.8,0.012,23.8,93.1,26.9,74.2,1,1.7,0.138,0,0.068,2,0,0,0,0,,0,0,0,,0,,,1.703,74.2
APOE_220307_March 18 month control cohort,107,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,1,box3,0,0,0,,0,0,0,0,1,1,1,19.9,1,0,1,0,12,93.8,2.303,1.3,0.02,38.4,74.7,44.6,52,1,0.8,0.156,0,0.17,0.9,0,0,,,,,,,,,,,2.633,53.3
APOE_220307_March 18 month control cohort,123,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,2,box3,7,9.8,0.590361446,29.9,5.8,4,6.9,3,4,6.8,0.409638554,33.4,6.8,0,3.4,0,17,69,2.585,0.3,0.039,47.3,18.6,87.5,7.7,14,25.4,0.783,32.9,0.035,13,9.6,5.1,,,,,,,,,,,5.195,17.3
APOE_220307_March 18 month control cohort,139,220307_12,220307_12,E2HN_18monthcontol_F,Control,18,Old,Female,E2HN,B,Day2_IdenticalObject,3,box3,0,0,0,,0,0,0,0,4,1.8,1,0.2,1,0.8,1.3,0,7,107.6,1.795,1.8,0.016,25.1,87.8,30.2,65.4,3,1.8,0.157,0,0.111,1.4,0,0,,,,,,,,,,,2.286,65.4
